,Day since activation,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
374,375,5.547119120759836e-05,6.799192513878007e-05,8.645987783656645e-05,0.00011625969365871306,0.0001718813872086928,0.0001632049155617686,0.00019308289891094703,0.00023393069223609001,0.00029287294421833276,0.0003849305537405435,0.0003878658687571994,0.00044761679330727975,0.0005252809025592926,0.0006299150219556455,0.000777992249577929,0.0007886045525119695,0.000893480489960534,0.0010249654284362082,0.0011940569647874183,0.0014188936558987909,0.0014257191297029122,0.0015925157619337158,0.0017960416461908154,0.0020491147228518993,0.0023714580719066424,0.0023543874755244487,0.002600229846777484,0.0028939442069106282,0.0032499653033268316,0.003689384905569628,0.0036204387502076726,0.003961753752092226,0.004362697138246462,0.0048390717168817045,0.005413065632892484,0.005258231491116023,0.005709992457321968,0.00623337879665111,0.006845296175285403,0.00756874377635934,0.007290221734752702,0.007865468301686038,0.008524262244046102,0.009284350453049444,0.010169269333300047,0.009727676611484744,0.010437270583945816,0.011242007814678472,0.012160231099508877,0.013215764884952621,0.012572044225537496,0.013424607368522285,0.014383394764214826,0.015467123298996677,0.016699686913902684,0.015816610373902626,0.016818590814472758,0.01793722836688234,0.019191418950339694,0.020604939694514834,0.01944819454583467,0.02060401633654521,0.021886193475155503,0.02331363322572598,0.024909840859379518,0.023448736989150953,0.024760997347900646,0.026208527953479097,0.027810106059401936,0.029588838886356213,0.02779670040776637,0.029266388663117617,0.03087945948768648,0.03265444311766786,0.034613948312936786
375,376,5.395432856692336e-05,6.613268237032345e-05,8.40956280000243e-05,0.0001130806132921945,0.000167185542018968,0.0001592343420739726,0.00018838543108821822,0.00022823944819264357,0.00028574771445523715,0.00037556643548268553,0.00037936704444909233,0.000437808721006754,0.0005137710728408741,0.0006161124754008773,0.0007609452287633825,0.0007728864083317433,0.0008756720013857669,0.0010045362357153258,0.0011702575087428366,0.001390612884248462,0.0013996574870418544,0.0015634051356855662,0.0017632106385875614,0.002011657628737689,0.002328108665029263,0.0023146440803437445,0.002556336493013308,0.002845092788254261,0.003195104046760448,0.0036271059999105587,0.003563668747865676,0.003899631786965268,0.004294288212189789,0.004763193037073701,0.005328186487969409,0.005181253106381648,0.005626400474551193,0.006142124649317656,0.006745083804740584,0.007457940425510564,0.007190139070824652,0.00775748845562432,0.008407238248830905,0.009156891706252803,0.010029662116770924,0.009601957246880118,0.010302380509118384,0.011096717409190177,0.012003073682755317,0.013044965871987278,0.012418558609541743,0.013260713248004213,0.014207795301956237,0.015278293152948815,0.01649580903320803,0.0156336417247681,0.016624031122546103,0.017729728127202592,0.018969410067443262,0.020366579015951833,0.019234427640446274,0.020377545092623055,0.02164562904441158,0.02305737893866205,0.02463604168580502,0.023203232997073386,0.02450175422962335,0.025934129454232308,0.027518939330002278,0.029279049149242967,0.02751886341738112,0.028973861664361545,0.030570809325511657,0.032328051421336004,0.03426797072985966
376,377,5.2478944614926055e-05,6.432428069314337e-05,8.179602869454221e-05,0.00010998846241556961,0.00016261791705974205,0.00015536036772210163,0.0001838022468404204,0.00022268666506842515,0.00027879583232547946,0.00036643009750603406,0.00037105444435001794,0.00042821556084467053,0.0005025134437630624,0.0006026123668847267,0.0007442717298206798,0.0007574815517881204,0.0008582184643391886,0.0009845142293283848,0.0011469324137325793,0.0013628957912785434,0.0013740722420134317,0.0015348266414142648,0.0017309797702196805,0.001974885237085141,0.0022855516694214777,0.0022755715762023915,0.0025131840839417927,0.002797066009236433,0.003141168879302496,0.0035658783973009944,0.0035077889230375886,0.0038384839203796967,0.004226951966866145,0.004688504166879092,0.005244638283678841,0.005105401654100954,0.005544032244637498,0.006052206425835007,0.006646338502815255,0.007348759190933271,0.007091430376027221,0.007650990993917646,0.008291820799151734,0.009031182756840157,0.009891971475976369,0.009477862664766508,0.010169233737977547,0.010953304720056019,0.011847947350233501,0.012876374245658278,0.012266946820418932,0.01309882002643261,0.014034339643135638,0.015091768336946311,0.01629442019260334,0.015452789681263662,0.01643172212297176,0.01752462827784998,0.018749969412785335,0.020130975725370447,0.019023010376806475,0.02015356313154199,0.021407708803275388,0.022803941297935625,0.02436525200505982,0.02296029938693809,0.02424522533942943,0.02566260385713869,0.027230821063061857,0.028972502854077088,0.027243803497370926,0.028684258567354563,0.030265244221307133,0.03200492211533343,0.03392545130437
377,378,5.104390511468309e-05,6.256532985492511e-05,7.955931204831468e-05,0.00010698086408430332,0.0001581750144294931,0.00015158064236880375,0.00017933056578970025,0.00021726897428077388,0.00027201308051916435,0.0003575159999985613,0.0003629239879595707,0.0004188326037175641,0.0004915024891656409,0.0005894080694614256,0.0007279635686675374,0.0007423837385597514,0.0008411128040717621,0.0009648912934035123,0.001124072224986966,0.0013357311420946838,0.0013489546862370044,0.0015067705519350243,0.001699338070753694,0.0019387850317750509,0.002243772600120185,0.0022371586380793475,0.002470760111996518,0.0027498499494725956,0.0030881441680439227,0.0035056843511608714,0.0034527853173655825,0.003778294878060676,0.004160671582190467,0.004614986449582719,0.005162400150315776,0.005030660636438095,0.005462869852333443,0.005963604568817695,0.006549038792217519,0.007241176325502007,0.0069940767880410275,0.007545955565885253,0.008177987839800564,0.008907199582992978,0.009756171099508024,0.009355371866643397,0.0100378077402686,0.010811745479887567,0.011694825852446335,0.012709961477956918,0.012117185981581393,0.012938903275862274,0.013863001615160464,0.014907520706401396,0.01609549000467958,0.015274029758214302,0.016241637779441716,0.017321901050790425,0.018533067276760587,0.01989809792494037,0.018813916928577257,0.019932043092084028,0.021172403687854675,0.02255328934407792,0.02409743873798236,0.022719909247315755,0.02399138225984676,0.025393921083437587,0.026945719341735692,0.028669166042613974,0.02697149289002122,0.02839755014675514,0.029962733338922937,0.03168502259101599,0.033586355471066774
378,379,4.964810684503981e-05,6.085447761987697e-05,7.738375853205759e-05,0.00010405550634332487,0.0001538534315114865,0.00014789287305265914,0.0001749676752013556,0.00021198308920047142,0.00026539534432690117,0.00034881873783770904,0.00035497168418829764,0.00040965524370672264,0.00048073280397629856,0.0005764931013929794,0.0007120127405262471,0.0007275868487845561,0.0008243480868454651,0.000945659473831087,0.0011016676761848687,0.0013091079257251791,0.0013242962705180598,0.0014792273178725647,0.001668274770389951,0.0019033447254784457,0.0022027572369401993,0.0021993941321263467,0.0024290522807458763,0.002703430923562181,0.0030360145439680387,0.0034465064144817447,0.00339864419136476,0.0037190496252404335,0.004095430501823708,0.0045426215210145745,0.0050814515454207215,0.00495701379707887,0.00538289564466357,0.005876299807192465,0.006453163510074349,0.0071351684297395355,0.006898059703495074,0.0074423621002275,0.008065717618350815,0.008784918492672506,0.009622235037169533,0.009234464125392439,0.009908080276915214,0.010672015734925277,0.011543683279142146,0.012545699409567122,0.011969253495729932,0.012780938866576207,0.01369375536496584,0.014725522460329082,0.015898988453011933,0.015097337753692763,0.016053752356839406,0.017121518999214158,0.018318674293448363,0.01966791408582963,0.018607121753293612,0.019712957913774996,0.020939684953716144,0.022305392457914512,0.023832569169004284,0.022482035948534807,0.02374019687092895,0.025128051369287474,0.02666360258334232,0.028369005112145664,0.0267019041150648,0.028113707469338507,0.029663246150426422,0.031368320565673576,0.03325064901004134
379,380,4.8290476752481765e-05,5.919040872916579e-05,7.52676956370805e-05,0.00010121014045034496,0.00014964985838432634,0.0001442948225971591,0.00017071092833815924,0.00020682580315791447,0.000258938609143745,0.00034033303731779085,0.0003471936293985426,0.00040067897581722207,0.00047019910155737414,0.0005638611229674195,0.0006964114159959992,0.0007130848845790446,0.0008079175171227092,0.0009268109750395508,0.001079709685697628,0.0012830153506582002,0.001300088601938341,0.0014521875644108134,0.001637779296196934,0.0018685522554743698,0.0021624916196343186,0.002162267112440792,0.002388048501328994,0.0026577954771219428,0.0029847648974958662,0.0033883274347698967,0.003345352020991121,0.003660733362902674,0.004031212429037176,0.004471391304962556,0.005001772248648346,0.004884445117694966,0.005304092227084866,0.0057902731520068085,0.006358691803328649,0.007030712446727447,0.006803360774411822,0.007340190801190434,0.007954988681000688,0.008664316119092411,0.009490137695017694,0.009115118981770177,0.009780029396256334,0.010534091840985242,0.011394494054930383,0.012383560245100565,0.011823127041444184,0.012624902963444741,0.0135265753551137,0.01454574613715233,0.015704885887630696,0.014922689745742939,0.015868040417755577,0.0169234549938198,0.01810676143663692,0.019440393043936022,0.018402599589243243,0.019496280833578784,0.020709524172373973,0.02206022035682489,0.02357061094215386,0.022246653139731485,0.02349164134714031,0.02486496526246882,0.026384439535865226,0.028071986811778395,0.026435009966908556,0.02783270189107678,0.029366752433021438,0.03105478407927206,0.032918298043424034
380,381,4.696997112619929e-05,5.7571843889780356e-05,7.320949658950821e-05,9.844257914773253e-05,0.00014556107530260746,0.00014078430825352912,0.00016655774285472333,0.00020179398749779789,0.00025263895803386254,0.00033205375295681274,0.0003395860054882279,0.0003918993937665144,0.0004598962111107517,0.0005515059333867889,0.0006811519372112244,0.0006988719676070965,0.0007918144348117918,0.000908338156835501,0.0010581893529078505,0.0012574428404679753,0.0012763234409991794,0.001425642088102031,0.0016078412685125863,0.0018343957795441419,0.0021229620431418793,0.002125766817893128,0.002347736888951824,0.0026129303828862495,0.002934380374106679,0.0033311305490748002,0.0032928954942633695,0.003603331524085907,0.003968001322641747,0.004401278008657174,0.004923342356716615,0.0048129388144599085,0.0052264424597033825,0.005705505892298791,0.006265603124203632,0.006927785657091193,0.0067099619047010575,0.007239422144782998,0.007845779868473526,0.008545369416253622,0.009359853830471696,0.008997316240946053,0.009653633430331625,0.01039795045945825,0.011247232934953878,0.012223516548393291,0.011678784569814474,0.01247077202232899,0.013361436359939362,0.014368164610558308,0.01551315302054733,0.014750062089141045,0.015684476819044245,0.016727682219141286,0.01789730001589353,0.019215503995667748,0.018200325452380664,0.019281985382628052,0.020481893227817082,0.021817743091043194,0.023311532057103488,0.022013734745930744,0.023245688154273428,0.02460463361912144,0.02610819927449076,0.027778078238749192,0.026170783511888104,0.02755450505424842,0.029073222265998473,0.03074438149122828,0.03258926903196548
381,382,4.568557479570998e-05,5.5997538791044474e-05,7.120757909966188e-05,9.575069498162293e-05,0.0001415839502457791,0.00013735920037656938,0.00016250559923092542,0.0001968845896811233,0.00024649256935443985,0.000323975864380782,0.0003321450780166153,0.00038331218782146066,0.00044981907513960625,0.0005394214677233002,0.0006662268140840332,0.0006849423366971863,0.0007760323125672375,0.0008902335313067495,0.001037097954601562,0.0012323800295281062,0.0012529926988170336,0.0013995818537342554,0.0015784504974114114,0.0018008636719406463,0.002084155052924141,0.0020898826690077645,0.002308105759442377,0.00256882263687321,0.0028848463700324786,0.0032748991791015074,0.003241261507937663,0.003546829770244715,0.003905781392980876,0.004332264118327032,0.004846142278435107,0.0047424793346160735,0.005149929453546299,0.0056219795910274085,0.006173877225733672,0.006826365674058619,0.0066178452467018966,0.007140036875046174,0.007738070311974476,0.008428055654540433,0.009231358547489507,0.008881035969085129,0.00952887099121493,0.010263568553360537,0.011101875000617037,0.012065541237863088,0.011536204301114935,0.012318522786528367,0.013198313461745324,0.014192751085405407,0.015323760921335292,0.014579431412194388,0.015503036708418681,0.016534174169917416,0.01769026167268022,0.018993216493773057,0.018000274633275175,0.019070045382990838,0.020256764313074518,0.02157793103999961,0.023055300865260572,0.02178325496515777,0.023002310046399015,0.024347027600516043,0.02583485119818244,0.027487246834781005,0.025909198085549687,0.027279088884576405,0.028782626027715114,0.030437081477216826,0.032263528771651874
382,383,4.443630035042128e-05,5.4466283148022346e-05,6.926040414563694e-05,9.313241866696556e-05,0.000137715436533383,0.00013401742113271047,0.00015855203924344764,0.00019209463143338385,0.00024049571443739292,0.00031609447328363147,0.0003248671943711404,0.00037491314268276534,0.00043996274696577543,0.0005276017939422001,0.000651628720628947,0.0006712903455071107,0.0007605647531439605,0.0008724897597871208,0.0010164269414322856,0.0012078167588103262,0.0012300884343703,0.0013739979912560114,0.0015495969792361562,0.001767944519431312,0.0020460574403849403,0.0020546042648966574,0.0022691436258641118,0.0025254594546155204,0.0028361485280251455,0.003219617026405539,0.003190437164234544,0.003491213987668113,0.0038445370979864825,0.00426433239482405,0.004770152729811325,0.0046730513530919195,0.005074536566888533,0.005539676081062484,0.006083494157360531,0.006726430438590789,0.006526993197772279,0.007042016000373371,0.007631839429202672,0.008312352416377122,0.009104627291810476,0.008766258489975058,0.009405720967395198,0.010130923383435674,0.010958395655369336,0.011909607581927002,0.011395364721517138,0.01216813228327134,0.013037182047041398,0.014019479093680077,0.015136681012764686,0.014410774613577159,0.015323695521086757,0.016342904647503424,0.01748561837651438,0.0187735004432181,0.01780242269409244,0.01886043494447271,0.020034109926818627,0.02134075490870197,0.022801886065901403,0.021555188265579703,0.022761480062847672,0.024092118669859566,0.025564365026291044,0.027199460382475962,0.025650227289959398,0.027006425588395232,0.02849493439260687,0.03013285302600909,0.03194104439035428
383,384,4.3221187380535565e-05,5.297689977108383e-05,6.7366474790146e-05,9.058573749726047e-05,0.00013395257050488572,0.00013075694323950033,0.0001546946644745008,0.00018742120693780078,0.0002346447553274747,0.0003084048004609274,0.00031774878197441477,0.00036669813541576675,0.00043032238830152973,0.0005160411099898646,0.0006373504913681047,0.000657910460235254,0.0007454054868041522,0.0008550996498817382,0.000996167934455584,0.001183743071766961,0.0012076028517964458,0.0013488817927572322,0.001521270893192889,0.0017356271174134173,0.002008656238375038,0.0020199213802446487,0.0022308391951864873,0.0024828282674549326,0.0027882727331950447,0.0031652680676688793,0.0031404097676171615,0.003436470283954039,0.0037842531392966536,0.0041974658693172354,0.004695354729233699,0.0046046397691687745,0.0050002474016331445,0.0054585774612333025,0.005994434260594102,0.006627958214584138,0.006437388396925233,0.0069453407898812675,0.007527066920418116,0.00819823759194411,0.008979635846263219,0.008652964381696587,0.0092841625202041,0.009999992504306747,0.010816770620543223,0.011755689194477942,0.011256244579843953,0.01201957782024917,0.012878017802830878,0.013848322490503164,0.014951885066490353,0.014244068859202713,0.015146428976425078,0.016153847756323902,0.017283342421173704,0.01855632609711232,0.01760674546560918,0.018653128461454085,0.01981390287000552,0.021106185724157154,0.02255125670234751,0.021329509382677324,0.0225231715252233,0.02383987858913396,0.0252967107952002,0.026914687001746505,0.025393844991039173,0.026736487649846003,0.028210118328227694,0.029831665436343652,0.03162178334451127
384,385,4.2039301738711384e-05,5.152824366091081e-05,6.552433502971325e-05,8.810869379775775e-05,0.0001302924692623587,0.00012757578873575924,0.00015093113485683147,0.00018286148107251837,0.00022893614257540927,0.00030090218291557887,0.0003107863465305107,0.00035866313342656055,0.000420893266874542,0.0005047337409456914,0.000623385117815176,0.000644797257377476,0.0007305483687758595,0.0008380561525516039,0.000976312721732679,0.0011601492102954532,0.0011855282977385568,0.001324224709505378,0.001493462598008329,0.0017039004661004195,0.00197193871677866,0.0019858239623456965,0.0021931813650117194,0.002440916718899272,0.0027412051089198758,0.003111836550055726,0.003091166821620015,0.003382584984539132,0.003724914458434216,0.004131647839053995,0.004621729592730132,0.004537229703196375,0.0049270457997446955,0.0053786660924350395,0.005906678164736613,0.00653092758414279,0.006349013721511376,0.006849992769830536,0.007423732764562605,0.008085689374953013,0.00885636032613797,0.008541134473337072,0.009164175080289813,0.009870753760678265,0.010676975931245794,0.011603760030419769,0.011118822884362896,0.011872836982191791,0.012720796712941875,0.013679255450184849,0.014769345198792423,0.014079291579132153,0.014971213074691719,0.01596697790036689,0.017083406420945153,0.01834166405268113,0.017413219044260696,0.018448100609762257,0.019596116242552513,0.020874194831831776,0.02230338215818405,0.02110619331644629,0.02228735803444772,0.023590279415968047,0.025031858855007142,0.026632895146283735,0.02514002531592951,0.02646924782809975,0.027928149092320234,0.02953348831382815,0.031305713415844844
385,386,4.088973482191548e-05,5.011920112825179e-05,6.373256867533879e-05,8.569938342093688e-05,0.0001267323284743198,0.0001244720277816527,0.0001472591672541236,0.00017841268769068188,0.0002233664130847082,0.00029358207103379497,0.0003039764703096805,0.0003508041924824796,0.0004116707541049089,0.0004936741362364105,0.0006097257450362858,0.0006319454215287105,0.0007159873767622188,0.0008213523592562928,0.0009568532550017711,0.0011370256107833038,0.0011638572587403843,0.0013000183490357237,0.0014661626286482713,0.0016727537667779837,0.0019358923781806867,0.0019523021281891348,0.0021561592203567913,0.002399712661040958,0.0026949320128225856,0.0030593069866466185,0.003042696025727444,0.003329544629282943,0.003666506233045258,0.004066861863187929,0.00454925892930092,0.004470806493356524,0.0048549158397348585,0.005299924593792241,0.005820206782669482,0.0064353174429201574,0.006261852283946932,0.006755953720095681,0.007321817215433895,0.007974686258479653,0.00873477717462242,0.008430749841746537,0.009045738344136458,0.00974318528358723,0.010538987932303675,0.011453794381260155,0.010983078899618748,0.01172788762748564,0.012565495054403592,0.013512252462327876,0.014589033866369007,0.013916420464518669,0.014798024093777007,0.01578226977971854,0.016885783306917285,0.018129485247285203,0.017221819789220896,0.018245326343577877,0.019380723440052042,0.02064475389215181,0.022058232153519777,0.020885215328627763,0.02205401346783628,0.023343293500542196,0.024769779866238156,0.026354053600062852,0.024888742650378496,0.026204679154608362,0.02764899822991527,0.029238291567871964,0.030992802708109078
386,387,3.977160287291253e-05,4.8748688937746615e-05,6.198979826377121e-05,8.335595428310899e-05,0.0001232694202390864,0.00012144377748795989,0.0001436765340759407,0.00017407212794236297,0.00021793218801087147,0.00028644002582960126,0.00029731581047065324,0.0003431174547759393,0.0004026503228330626,0.0004828568669114205,0.0005963656682862333,0.0006193497432283734,0.000701716608500328,0.0008049814991535848,0.0009377816464156918,0.0011143629002318182,0.001142582358689004,0.0012762544722948349,0.0014393616930959909,0.0016421764181284491,0.0019005049536130452,0.0019193461615951198,0.002119762030489787,0.0023592041510359756,0.0026494400328171785,0.003007664151949654,0.0029949852723010475,0.0032773359691056834,0.0036090138731966113,0.004003091758672019,0.004477924636324815,0.004405355692474134,0.004783841833199478,0.005222335838878461,0.00573500130670185,0.006341106995528715,0.006175887428486658,0.006663205670683335,0.0072213007979123715,0.007865207030854271,0.008614863158300238,0.008321791808335609,0.008928832270628441,0.009617265486702588,0.01040278327426021,0.011305766870760351,0.01084899214330479,0.011584707884832717,0.012412089393866768,0.013347288327978298,0.014410923862180215,0.013755433464587104,0.01462683858599172,0.015599698387137715,0.01669044632331537,0.017919760954485615,0.017032524319514332,0.0180447808923754,0.01916769815052173,0.020417834877040686,0.021815776741288102,0.02066655093996794,0.02182311197620408,0.02309889348252532,0.024510444796598477,0.026078131473885147,0.024639971636156888,0.025942754930383054,0.027372637570460146,0.028946045408649618,0.030683019643871292
387,388,3.8684046300855e-05,4.741565347516272e-05,6.029468399855018e-05,8.107660494101709e-05,0.00011990109100603451,0.00011848920077382291,0.00014018106192636298,0.0001698371686373082,0.0002126301707116932,0.0002794717162562461,0.00029080109741969767,0.0003355991470307139,0.00039382754509747456,0.00047227662297783576,0.0005832983297183837,0.0006070051168487262,0.0006877302793687833,0.0007889369363549275,0.0009190901653445933,0.001092151892457115,0.0011216963563042382,0.0012529249908362705,0.0014130506691895552,0.0016121580126224992,0.0018657643983788664,0.0018869465103984323,0.00208397924581963,0.0023193794476422864,0.00260471598322127,0.0029568930774874673,0.0029480226435552874,0.0032259459626787124,0.0035524230177313995,0.003940321596216235,0.004407708895037149,0.004340863064874912,0.004713808321406281,0.005145882951991204,0.005651043204479834,0.006248275751016946,0.0060911027280411,0.006571730898298362,0.007122164304239542,0.0077572307716082005,0.00849659536271138,0.008214241935914813,0.008813437077659195,0.009492973062672497,0.010268338909424381,0.01115965245064113,0.010716542383172234,0.011443276149950436,0.012260556584067836,0.013184338155823212,0.01423498831134289,0.013596308783648646,0.01445763337489268,0.015419239004670411,0.01649736902387908,0.017712462780154755,0.016845309511160055,0.01784643975789714,0.018957014351190165,0.020193410066495433,0.021575986303588816,0.020450175927506326,0.021594627981002427,0.022857052288044005,0.02425382491775614,0.025805098201956155,0.024393687168499184,0.02568344872330009,0.02709903922497603,0.028656720344094593,0.030376332961325483
388,389,3.762622902045257e-05,4.611906993740446e-05,5.864592272000797e-05,7.885958320734548e-05,0.00011662475955320898,0.00011560650525228625,0.000136770630285502,0.00016570524064752102,0.00020745714474743084,0.00027267291658287916,0.00028442913320564134,0.00032824557864970726,0.0003851980899610541,0.0004619282107939252,0.0005705173151666112,0.0005949065385253168,0.000674022720042892,0.0007732121672355888,0.0009007712352423544,0.0010703835843668258,0.001101192142673954,0.0012300219640675352,0.0013872206015169315,0.0015826883329767717,0.0018316588879529485,0.0018550937836798148,0.0020488004948383174,0.0022802270078166723,0.002560746900934266,0.0029069790474587002,0.0029017964085805087,0.003175361773166896,0.003496719530681713,0.0038785356963085033,0.004338594166078837,0.004277314583289088,0.004644800071932596,0.005070549304481446,0.0055683142149557325,0.006156803518412541,0.006007481981037517,0.006481511922957099,0.007024388790347611,0.00765073684747613,0.008379951187973345,0.008108082025574805,0.008699533238783844,0.009370286979518899,0.010135632087970902,0.011015426396344353,0.010585709633977427,0.0113035710823118,0.012110873760336283,0.013023377358434972,0.014061200667075505,0.01343902487814987,0.01429038555214484,0.015240867200303165,0.016306525268281916,0.017507562658632014,0.01666015249434681,0.017650278711160636,0.018748646305317997,0.019971452045200438,0.02133883154807,0.020236066321892416,0.021368536171485392,0.022617743126683337,0.023999891802159567,0.025534923538499694,0.02414986439357006,0.025426734365433287,0.026828175583243373,0.028370287176923054,0.03007271171113743
389,390,3.6597337809210924e-05,4.485794154467048e-05,5.7042246903434554e-05,7.67031848040705e-05,0.00011343791501975883,0.00011279394214294931,0.00013344317022309212,0.0001616738373487061,0.0002024099719296249,0.0002660395038349214,0.0002781967899500523,0.00032105313990330304,0.00037675772138516674,0.00045180655051965755,0.000558016350997705,0.0005830491041286799,0.0006605883741966308,0.000757800817798434,0.0008828174305754542,0.0010490491523110067,0.001081062738834425,0.001207537596547364,0.0013618626983678602,0.001553757348676233,0.0017981768139571704,0.001823778749044052,0.0020142155811147837,0.002241735483369031,0.0025175200416800584,0.002857907594472719,0.0028562950204126625,0.003125570765022088,0.0034418894977375795,0.0038177186252981036,0.004270563185115211,0.004214696425800453,0.004576802075352263,0.004996318511136861,0.005486796344416199,0.0060666704023308185,0.005925009208323918,0.006392531504647097,0.006927955572239441,0.0075457049084533,0.008264908344462559,0.008003294113606804,0.00858710147991498,0.009249186477078541,0.010004640354090547,0.010873064302849159,0.01045647415446624,0.011165571601925292,0.011963018337144554,0.012864381648561147,0.0138895347066925,0.013283560453756033,0.01412507247441981,0.015064558824655287,0.01611788921859213,0.017305032848924064,0.016477030650639317,0.017456273789498867,0.018542568559053996,0.01975193369917846,0.02110428350434977,0.020024198404730416,0.021144811501905933,0.022380939488519165,0.02374861731988848,0.025267577554407363,0.023908478705956346,0.025172585950413388,0.026560019311015738,0.028086717001687474,0.029772125253321544
390,391,3.5596581682247667e-05,4.363129877415551e-05,5.548242368463902e-05,7.460575205262252e-05,0.00011033811499172518,0.00011004980521107288,0.00013019666314337882,0.0001577405130996318,0.00019748559041738513,0.00025956745529658227,0.0002721010083118259,0.0003140183001574208,0.0003685022961502481,0.00044190667362312114,0.0005457893010327242,0.0005714280072764561,0.0006474217962503968,0.000742696641090236,0.0008652214738130462,0.0010281399485057572,0.001061301293394917,0.0011854642353324048,0.0013369683287414405,0.0015253552125601164,0.0017653067802094555,0.0017929923299439918,0.0019802144803394983,0.0022038937176731377,0.0024750228763131404,0.0028096644953563145,0.002811507113148948,0.0030765605008268434,0.003387919222771252,0.0037578551915404463,0.004203598958523516,0.004152994972840076,0.004509799541971067,0.004923174426618028,0.005406471862568598,0.005977856798647466,0.005843668650115586,0.0063047726400327015,0.006832846222418212,0.0074421148839067825,0.008151444848555015,0.007899860468462938,0.0084761227760613,0.009129651063490144,0.009875341542190393,0.010732542080542369,0.010328816444395362,0.011029256886154163,0.01181696800470018,0.012707327035459882,0.01371996452764758,0.013129894462468124,0.013961671760330273,0.014890290007709368,0.015931435335774645,0.017104845930949113,0.016295921610215237,0.017264401293633026,0.01833875593832566,0.01953482821247844,0.02087231352047727,0.01981454870595179,0.02092342918874137,0.022146615141181387,0.02349997363553769,0.025003030633923017,0.02366950574618387,0.024920977830813595,0.026294543347261244,0.027805981201859564,0.02947454325414875
